"id","assetgroup","assettype","associationstatus","subnetworkname","creationdate","creator","lastupdate","updatedby","boundary","globalid","rw_name","notes","lifecyclestatus","legacyoid","legacyguid","address","city","county","operatingclass","ownedby","region","state","stationid","zip","stationguid","geoworxkey","shape_starea","shape_stlength","esri_layer_name","myw_geometry_world_name","myw_orientation_boundary"
909,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000009000000047C8DEC7D0355C0D96E7CF83D73424000000000E3361A3F0000000000000000990EA5347E0355C0351C7C793173424000000000E3361A3F0000000000000000B2C1B1CC760355C06691558A3073424000000000E3361A3F0000000000000000ECE58AB3760355C0E4DCC83A3373424000000000E3361A3F000000000000000079560648750355C06B2638043373424000000000E3361A3F0000000000000000FDBDA2CD740355C0B907411F3A73424000000000E3361A3F000000000000000030E7CB3C760355C0BABED34E3A73424000000000E3361A3F0000000000000000E9A0D442760355C01682654D3D73424000000000E3361A3F0000000000000000047C8DEC7D0355C0D96E7CF83D73424000000000E3361A3F0000000000000000","{844248F6-14E7-4C6F-B130-047CD1DEC04C}","LIBERTY CHURCH",NULL,"In Service",2561,"{83F8B29B-99CC-4935-81B7-05956852AAC2}","110 Canyon Ridge Road","Corbin",NULL,NULL,"Foreign","Mountain","KY","S107","40701","{83F8B29B-99CC-4935-81B7-05956852AAC2}",NULL,"21097.654863569413","602.2736184819696","Structure Boundary","geo","0"
910,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000081D0CEE93CF654C0E986B9A75D78424000000000E3361A3F0000000000000000FE7A6DF638F654C02AB3C4835278424000000000E3361A3F0000000000000000C629EC9F31F654C0730358795878424000000000E3361A3F0000000000000000425CD86535F654C0585F92FA6378424000000000E3361A3F000000000000000081D0CEE93CF654C0E986B9A75D78424000000000E3361A3F0000000000000000","{ACE36EBD-C54E-4BD1-BF9A-584220339232}","GIRDLER",NULL,"In Service",2562,"{E5926163-38AF-4D76-9060-99CE275AA595}","100 Hampton Cemetery Road","Girdler",NULL,NULL,"Foreign","Mountain","KY","S106","40943","{E5926163-38AF-4D76-9060-99CE275AA595}",NULL,"21369.6344647619","584.981318986089","Structure Boundary","geo","0"
911,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000523A730A082155C09E4BA2E803A1424000000000E3361A3F00000000000000009F2E9BAA082155C014BA6561F8A0424000000000E3361A3F0000000000000000420652E3002155C0977871E9F6A0424000000000E3361A3F0000000000000000BE46B738002155C09C31757002A1424000000000E3361A3F0000000000000000523A730A082155C09E4BA2E803A1424000000000E3361A3F0000000000000000","{B2D171B9-1777-473E-B126-7CFE0950E5B6}","WOODSTOCK",NULL,"In Service",2563,"{6DAB86E9-C5DE-4031-AF44-1C550693052A}","12472 HWY. 39","Somerset",NULL,NULL,"Foreign","Central","KY","S108","42501","{6DAB86E9-C5DE-4031-AF44-1C550693052A}",NULL,"17932.23157288178","536.1929814477127","Structure Boundary","geo","0"
912,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000654D7F0E17A654C044D86FF517F242400000000000000000000000000000000050796AC914A654C00BF149D617F2424000000000000000000000000000000000176FC3B514A654C01C4D4A6F1BF2424000000000000000000000000000000000A37BD8FA16A654C05737708E1BF2424000000000000000000000000000000000654D7F0E17A654C044D86FF517F2424000000000000000000000000000000000","{4FC7E0D1-93DD-4056-BB57-635D661E1706}","INEZ",NULL,"In Service",2564,"{FADD75CC-866E-41C4-B38A-0B9CFC26140A}",NULL,NULL,NULL,NULL,"Foreign","Mountain",NULL,NULL,NULL,"{FADD75CC-866E-41C4-B38A-0B9CFC26140A}",NULL,"1600.0198467282112","160.0009923333333","Structure Boundary","geo","0"
913,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000060000003DFE5F77C86655C01DC0DB3AE87F424000000000E3361A3F00000000000000004DC702BDC56655C01D205D89DD7F424000000000E3361A3F00000000000000005EF44AB5C06655C0E2075DCDE07F424000000000E3361A3F0000000000000000EBC0A2B8C36655C0CC74948BEC7F424000000000E3361A3F00000000000000002E002923C86655C06C50BB53EA7F424000000000E3361A3F00000000000000003DFE5F77C86655C01DC0DB3AE87F424000000000E3361A3F0000000000000000","{D9ECE26D-2AF1-4749-86E3-5F71C4052328}","EDMONTON INDUSTRIAL PARK",NULL,"In Service",2565,"{42DFF985-49AC-4F73-AE78-15A9AA538EF6}","650 Industrial Drive","Edmonton",NULL,NULL,"Foreign","Central","KY","W115","42129","{42DFF985-49AC-4F73-AE78-15A9AA538EF6}",NULL,"13859.787905313187","472.7308646280122","Structure Boundary","geo","0"
914,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000A58CCCC3292A55C062BA09090768424000000000E3361A3F000000000000000087508B06212A55C0DDDFDCD1FC67424000000000E3361A3F0000000000000000946FDE501D2A55C0FE52B0C40468424000000000E3361A3F0000000000000000EE997854262A55C09A12D2DC0E68424000000000E3361A3F0000000000000000A58CCCC3292A55C062BA09090768424000000000E3361A3F0000000000000000","{C0D466EB-8D8E-4900-8AD6-A8E5D001C960}","DENNY 161KV",NULL,"In Service",2566,"{FECE4E35-4303-444E-8C30-54B4BCC9B4E1}","31 Ritner Road","Monticello",NULL,NULL,"Foreign","Central","KY",NULL,"42633","{FECE4E35-4303-444E-8C30-54B4BCC9B4E1}",NULL,"21105.967233875195","606.2273903334747","Structure Boundary","geo","0"
915,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000AEEC123D852955C0FE3C00D387DE424000000000E3361A3F0000000000000000DA1B3666862955C0803E00437BDE424000000000E3361A3F0000000000000000663B69257F2955C0D285E47E79DE424000000000E3361A3F0000000000000000681817B27D2955C060ABF56086DE424000000000E3361A3F0000000000000000AEEC123D852955C0FE3C00D387DE424000000000E3361A3F0000000000000000","{9441BD6E-380E-45D3-AD1E-49B8EDD7D3D0}","TODDVILLE",NULL,"In Service",2567,"{782D6E70-7FF7-4E28-962F-5BDEF5D3AEA2}","183 Dairy Way","Lancaster",NULL,NULL,"Foreign","Central","KY","W125","40444","{782D6E70-7FF7-4E28-962F-5BDEF5D3AEA2}",NULL,"18869.65346856549","550.1049327509196","Structure Boundary","geo","0"
916,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000007933A8C5CD3155C0EF9A4D7B8773424000000000E3361A3F0000000000000000FB868715CA3155C08F8165207C73424000000000E3361A3F000000000000000065377782C33155C020BC549B8173424000000000E3361A3F00000000000000002EE79471C73155C0924F4EF78C73424000000000E3361A3F00000000000000007933A8C5CD3155C0EF9A4D7B8773424000000000E3361A3F0000000000000000","{81842411-B46E-4C89-AB46-4271DB684AA3}","GAP OF THE RIDGE",NULL,"In Service",2568,"{CB60BEEA-B6E8-421A-AE30-7D3A73E53145}","71 Power Station Lane","Monticello",NULL,NULL,"Foreign","Central","KY","S101","42633","{CB60BEEA-B6E8-421A-AE30-7D3A73E53145}",NULL,"18674.61137785705","547.2897813300824","Structure Boundary","geo","0"
917,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000A000000A2B57CBB513655C0D7EDF32E416B424000000000E3361A3F0000000000000000DECD44554E3655C08EA64B9D3C6B424000000000E3361A3F0000000000000000CF53168D493655C0EC33DA5D466B424000000000E3361A3F00000000000000002728E7A9483655C0B7100010456B424000000000E3361A3F0000000000000000DF7264B2453655C0A62643B94A6B424000000000E3361A3F00000000000000003D7E8D68493655C0EDFBB4B34E6B424000000000E3361A3F0000000000000000E52504B8473655C0B4DC8E72526B424000000000E3361A3F0000000000000000756C9FFF4A3655C0F9A6955E566B424000000000E3361A3F000000000000000086167FD0523655C0D00B5610466B424000000000E3361A3F0000000000000000A2B57CBB513655C0D7EDF32E416B424000000000E3361A3F0000000000000000","{9B6A7D10-6586-4A08-8A13-12C1D9FA7DCF}","HOMESTEAD",NULL,"In Service",2569,"{F3B05366-00FD-4DBF-B4F8-077AA7922F5B}","93 Rankin Street","Monticello",NULL,NULL,"Foreign","Central","KY",NULL,"42633","{F3B05366-00FD-4DBF-B4F8-077AA7922F5B}",NULL,"32043.828600419467","811.2934713971484","Structure Boundary","geo","0"
918,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000600000048A9328782B754C03DCECA5B96D8424000000000E3361A3F000000000000000060AEA8A482B754C0224CB79F8ED8424000000000E3361A3F0000000000000000281C3BC181B754C00A0A391F8DD8424000000000E3361A3F00000000000000009BE682C57AB754C084FE22E48CD8424000000000E3361A3F00000000000000005B64F1C27AB754C02624607B96D8424000000000E3361A3F000000000000000048A9328782B754C03DCECA5B96D8424000000000E3361A3F0000000000000000","{6A5D524A-71FC-4314-AF05-912E57775C8A}","BONANZA",NULL,"In Service",2570,"{D9422858-10F6-4987-9B04-17BB3A55692D}","4776 Abbott Creek Road","Prestonsburg",NULL,NULL,"Foreign","Mountain","KY",NULL,"41653","{D9422858-10F6-4987-9B04-17BB3A55692D}",NULL,"14310.589613805188","475.95981657936693","Structure Boundary","geo","0"
919,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000005A879C4CA17955C01D7874B9E2D84240000000000000000000000000000000003B59BF089F7955C042AEF0BAE2D8424000000000000000000000000000000000B97AAE099F7955C0AE557C54E6D842400000000000000000000000000000000024E18B4DA17955C0651F0053E6D84240000000000000000000000000000000005A879C4CA17955C01D7874B9E2D8424000000000000000000000000000000000","{10576D52-B7A7-4C63-9661-15EF8C79C379}","THARP #2",NULL,"In Service",2571,"{BB4350D3-0CE7-47E8-89CB-75D76C08AA60}","1129 St. John Road","Elizabethtown",NULL,NULL,"Foreign","Louisville","KY",NULL,"42701","{BB4350D3-0CE7-47E8-89CB-75D76C08AA60}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
920,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000E09007B9883255C04357B12C2040434000000000000000000000000000000000FDAAD16E863255C070C735232040434000000000000000000000000000000000DCF6C868863255C06CF787BC23404340000000000000000000000000000000004816FFB2883255C02A8803C62340434000000000000000000000000000000000E09007B9883255C04357B12C2040434000000000000000000000000000000000","{4F7B772B-CE3E-45A2-89E1-001231952598}","KEITH #2",NULL,"In Service",2572,"{3E4A6276-836A-43AB-851A-45894B5D6EDE}","2040 Georgetown Road","Owenton",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"40359","{3E4A6276-836A-43AB-851A-45894B5D6EDE}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
922,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000007000000AAD31671D00655C0C2F84E2354F1424000000000E3361A3F0000000000000000ABD9E4B8C30655C0CB2D24AB36F1424000000000E3361A3F000000000000000076F26D71BA0655C0A7D3206231F1424000000000E3361A3F0000000000000000F3DEA3E8A80655C0661EABD044F1424000000000E3361A3F0000000000000000C8D94938B70655C04FC61B8266F1424000000000E3361A3F000000000000000024E1D5A2BC0655C0C1C4124569F1424000000000E3361A3F0000000000000000AAD31671D00655C0C2F84E2354F1424000000000E3361A3F0000000000000000","{6BB3C6CB-1652-4998-835E-E505DEFE65CC}","J.K. SMITH 345KV",NULL,"In Service",2574,"{C9AA9532-9A1B-41D3-94DC-6D5047A76C31}","12145 Irvine Road","Winchester",NULL,NULL,"Foreign","Bluegrass","KY",NULL,"40391","{C9AA9532-9A1B-41D3-94DC-6D5047A76C31}",NULL,"247098.9366760218","1919.3719570751732","Structure Boundary","geo","0"
923,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000AB28E5D0D43855C0F2E13A643C7F424000000000E3361A3F0000000000000000652CDC8ED63855C01CDF0445337F424000000000E3361A3F0000000000000000998C3160CE3855C0015675FC2F7F424000000000E3361A3F0000000000000000818AF48FCC3855C070B2C246397F424000000000E3361A3F0000000000000000AB28E5D0D43855C0F2E13A643C7F424000000000E3361A3F0000000000000000","{234A1927-C48D-42DA-8BEC-08CDE0049635}","JABEZ",NULL,"In Service",2575,"{8F4A110F-7048-4569-A4D1-ACE3F20090F9}","57 Red Oak Drive","Nancy",NULL,NULL,"Foreign","Central","KY","S112","42544","{8F4A110F-7048-4569-A4D1-ACE3F20090F9}",NULL,"16112.193946719524","515.6828217869872","Structure Boundary","geo","0"
924,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000337DA279422E55C0D8EC89B1AF69424000000000E3361A3F0000000000000000AFA0FF0F442E55C0B6C89815A769424000000000E3361A3F0000000000000000546C06253D2E55C0366699E5A369424000000000E3361A3F0000000000000000F7E03F813B2E55C066EA5590AC69424000000000E3361A3F0000000000000000337DA279422E55C0D8EC89B1AF69424000000000E3361A3F0000000000000000","{3778BDD2-A710-4C0E-AF97-DF7D216C2036}","GREGORY ROAD",NULL,"In Service",2576,"{6BB9FC73-2C9B-4311-94EC-BC8D9BACD8D3}","5540 HWY 776","Monticello",NULL,NULL,"Foreign","Central","KY","S114","42633","{6BB9FC73-2C9B-4311-94EC-BC8D9BACD8D3}",NULL,"12920.072351449444","458.3098687788496","Structure Boundary","geo","0"
925,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000098C676840D5255C0DAE43D47721A43400000000000000000000000000000000086CA923C0B5255C031EE9E42721A4340000000000000000000000000000000003912A5390B5255C0FA9B10DC751A434000000000000000000000000000000000604789810D5255C01493AFE0751A43400000000000000000000000000000000098C676840D5255C0DAE43D47721A434000000000000000000000000000000000","{1A91B7C7-94E3-411B-92BF-7A1B232FA861}","BEKAERT #3",NULL,"In Service",2577,"{F77627EC-FAD0-4672-B2F2-6D9CBE589B5F}","1950 Isaac Shelby Drive","Shelbyville",NULL,NULL,"Foreign","Louisville","KY",NULL,"40065","{F77627EC-FAD0-4672-B2F2-6D9CBE589B5F}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
926,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000002933F5FE3B0A55C0BADD0A560680424000000000000000000000000000000000C8FA8DC0390A55C07622574606804240000000000000000000000000000000003A02C4B6390A55C05C6BC2DF0980424000000000000000000000000000000000D5712BF53B0A55C0242876EF09804240000000000000000000000000000000002933F5FE3B0A55C0BADD0A560680424000000000000000000000000000000000","{41BB17ED-C7D4-4BD3-B7ED-26A3503049A9}","KEAVY #2",NULL,"In Service",2578,"{6A165DC3-E422-402C-BEFE-A55E6C33B3A2}","167 E. Highway 312","Corbin",NULL,NULL,"Foreign","Mountain","KY",NULL,"40701","{6A165DC3-E422-402C-BEFE-A55E6C33B3A2}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
927,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000D61F0EE1122A55C0E515C5D4556E434000000000E3361A3F00000000000000007D258D1E122A55C072A93A264E6E434000000000E3361A3F00000000000000004C86ACFB072A55C0560346944C6E434000000000E3361A3F0000000000000000332D7D1E002A55C03AF031CD506E434000000000E3361A3F000000000000000012F02AF2022A55C0E668F3605E6E434000000000E3361A3F0000000000000000D61F0EE1122A55C0E515C5D4556E434000000000E3361A3F0000000000000000","{D345052A-E27A-45E4-B19F-863B5ED8D5CE}","BAVARIAN PLANT",NULL,"In Service",2579,"{08F0F3EA-14D2-4DA7-A9AB-8813D4D0A461}","12590 McCoy Fork Road","Walton",NULL,NULL,"Foreign","Bluegrass","KY","N72","41094","{08F0F3EA-14D2-4DA7-A9AB-8813D4D0A461}",NULL,"42110.753806063505","859.4602864601318","Structure Boundary","geo","0"
928,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000BFE9DF44E16B55C0A3877253F3FC424000000000E3361A3F000000000000000021D214B3D86B55C09427DAC3F3FC424000000000E3361A3F0000000000000000819103FAD86B55C045C370E401FD424000000000E3361A3F000000000000000022D34289E16B55C0F745FB8901FD424000000000E3361A3F0000000000000000BFE9DF44E16B55C0A3877253F3FC424000000000E3361A3F0000000000000000","{CACD4C93-437D-4958-90D9-A55C0CBDCBAD}","CEDAR GROVE INDUSTRIAL #2",NULL,"In Service",2580,"{92A863F9-600C-489E-970F-8133CE44BD56}","161 Orion Drive","Shepherdsville",NULL,NULL,"Foreign","Louisville","KY",NULL,"40165","{92A863F9-600C-489E-970F-8133CE44BD56}",NULL,"23745.58678989115","616.5360123314476","Structure Boundary","geo","0"
929,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000009D2CE972B60655C07A0CC339BF88424000000000000000000000000000000000AE77FD33B40655C025358429BF88424000000000000000000000000000000000EE6DDA29B40655C0C072EEC2C288424000000000000000000000000000000000305AC668B60655C0A74B2DD3C2884240000000000000000000000000000000009D2CE972B60655C07A0CC339BF88424000000000000000000000000000000000","{6789FC46-4629-4B3E-AD14-9B38A64538C2}","PINE GROVE #2",NULL,"In Service",2581,"{16EE3CBA-07F8-46D5-8707-00E0E63336D8}","165 Maple Grove Road","London",NULL,NULL,"Foreign","Mountain","KY",NULL,"40741","{16EE3CBA-07F8-46D5-8707-00E0E63336D8}",NULL,"1599.9936000063992","159.99967999999996","Structure Boundary","geo","0"
